country;central_bank;wikipedia_bank_url;source_type;source_label;wiki_name;cargo;start_year;end_year
Moldova;National Bank of Moldova;https://en.wikipedia.org/wiki/National_Bank_of_Moldova;wikitable;№ Name Photo Term of office | Governors;Octavian Armașu;Governor;2018;2023
Moldova;National Bank of Moldova;https://en.wikipedia.org/wiki/National_Bank_of_Moldova;wikitable;№ Name Photo Term of office | Governors;Anca Dragu;Governor;2023;Incumbent
Mongolia;Bank of Mongolia;https://en.wikipedia.org/wiki/Bank_of_Mongolia;infobox;Governor;Byadran Lkhagvasuren;Governor;;
Montenegro;Central Bank of Montenegro;https://en.wikipedia.org/wiki/Central_Bank_of_Montenegro;infobox;Governor;Irena Radović;Governor;;
Montserrat;Eastern Caribbean Central Bank;https://en.wikipedia.org/wiki/Eastern_Caribbean_Central_Bank;infobox;Governor;Timothy Antoine;Governor;;
Morocco;Bank Al-Maghrib;https://en.wikipedia.org/wiki/Bank_Al-Maghrib;infobox;Governor;Abdellatif Jouahri;Governor;;
Mozambique;Bank of Mozambique;https://en.wikipedia.org/wiki/Bank_of_Mozambique;infobox;Governor;Rogério Zandamela;Governor;;
Myanmar;Central Bank of Myanmar;https://en.wikipedia.org/wiki/Central_Bank_of_Myanmar;wikitable;# Name Took office Left office | List of governors;Kyaw Nyein;Governor;1954;1968
Myanmar;Central Bank of Myanmar;https://en.wikipedia.org/wiki/Central_Bank_of_Myanmar;wikitable;# Name Took office Left office | List of governors;Kyaw Nyunt;Governor;1971;1975
Myanmar;Central Bank of Myanmar;https://en.wikipedia.org/wiki/Central_Bank_of_Myanmar;wikitable;# Name Took office Left office | List of governors;Aye Hlaing;Governor;1975;1981
Myanmar;Central Bank of Myanmar;https://en.wikipedia.org/wiki/Central_Bank_of_Myanmar;wikitable;# Name Took office Left office | List of governors;Aung Sint;Governor;1981;1985
Myanmar;Central Bank of Myanmar;https://en.wikipedia.org/wiki/Central_Bank_of_Myanmar;wikitable;# Name Took office Left office | List of governors;Kyaw Myint;Governor;1985;1986
Myanmar;Central Bank of Myanmar;https://en.wikipedia.org/wiki/Central_Bank_of_Myanmar;wikitable;# Name Took office Left office | List of governors;Maung Maung Hla;Governor;1986;1987
Myanmar;Central Bank of Myanmar;https://en.wikipedia.org/wiki/Central_Bank_of_Myanmar;wikitable;# Name Took office Left office | List of governors;Maung Maung Han;Governor;1988;1992
Myanmar;Central Bank of Myanmar;https://en.wikipedia.org/wiki/Central_Bank_of_Myanmar;wikitable;# Name Took office Left office | List of governors;Kyi Aye;Governor;1992;1997
Myanmar;Central Bank of Myanmar;https://en.wikipedia.org/wiki/Central_Bank_of_Myanmar;wikitable;# Name Took office Left office | List of governors;Kyaw Kyaw Maung;Governor;1997;2007
Myanmar;Central Bank of Myanmar;https://en.wikipedia.org/wiki/Central_Bank_of_Myanmar;wikitable;# Name Took office Left office | List of governors;Than Nyein;Governor;2007;2013
Myanmar;Central Bank of Myanmar;https://en.wikipedia.org/wiki/Central_Bank_of_Myanmar;wikitable;# Name Took office Left office | List of governors;Kyaw Kyaw Maung;Governor;2013;2021
Myanmar;Central Bank of Myanmar;https://en.wikipedia.org/wiki/Central_Bank_of_Myanmar;wikitable;# Name Took office Left office | List of governors;Than Nyein;Governor;2021;2022
Myanmar;Central Bank of Myanmar;https://en.wikipedia.org/wiki/Central_Bank_of_Myanmar;wikitable;# Name Took office Left office | List of governors;Than Than Swe;Governor;2022;2026
Myanmar;Central Bank of Myanmar;https://en.wikipedia.org/wiki/Central_Bank_of_Myanmar;wikitable;# Name Took office Left office | List of governors;Khin Naing Oo;Governor;2026;Incumbent
Namibia;Bank of Namibia;https://en.wikipedia.org/wiki/Bank_of_Namibia;infobox;Governor;Ebson Uanguta;Governor;;
Nepal;Nepal Rastra Bank;https://en.wikipedia.org/wiki/Nepal_Rastra_Bank;wikitable;S.no Governor In office | Former Governors;Himalayan Shumsher J.B. Rana;Governor;1956;1961
Nepal;Nepal Rastra Bank;https://en.wikipedia.org/wiki/Nepal_Rastra_Bank;wikitable;S.no Governor In office | Former Governors;Laxmi Nath Gautam;Governor;1961;1965
Nepal;Nepal Rastra Bank;https://en.wikipedia.org/wiki/Nepal_Rastra_Bank;wikitable;S.no Governor In office | Former Governors;Pradyuma Lal Rajbhandari;Governor;1965;1966
Nepal;Nepal Rastra Bank;https://en.wikipedia.org/wiki/Nepal_Rastra_Bank;wikitable;S.no Governor In office | Former Governors;Bhekh Bahadur Thapa;Governor;1966;1967
Nepal;Nepal Rastra Bank;https://en.wikipedia.org/wiki/Nepal_Rastra_Bank;wikitable;S.no Governor In office | Former Governors;Yadav Pant;Governor;1968;1973
Nepal;Nepal Rastra Bank;https://en.wikipedia.org/wiki/Nepal_Rastra_Bank;wikitable;S.no Governor In office | Former Governors;Kul Shekhar Sharma;Governor;1973;1978
Nepal;Nepal Rastra Bank;https://en.wikipedia.org/wiki/Nepal_Rastra_Bank;wikitable;S.no Governor In office | Former Governors;Kalyana Bikram Adhikary;Governor;1979;1984
Nepal;Nepal Rastra Bank;https://en.wikipedia.org/wiki/Nepal_Rastra_Bank;wikitable;S.no Governor In office | Former Governors;Ganesh Bahadur Thapa;Governor;1985;1990
Nepal;Nepal Rastra Bank;https://en.wikipedia.org/wiki/Nepal_Rastra_Bank;wikitable;S.no Governor In office | Former Governors;Hari Shankar Tripathi;Governor;1990;1995
Nepal;Nepal Rastra Bank;https://en.wikipedia.org/wiki/Nepal_Rastra_Bank;wikitable;S.no Governor In office | Former Governors;Satyendra Pyara Shrestha;Governor;1995;2000
Nepal;Nepal Rastra Bank;https://en.wikipedia.org/wiki/Nepal_Rastra_Bank;wikitable;S.no Governor In office | Former Governors;Tilak Bahadur Rawal;Governor;2000;2005
Nepal;Nepal Rastra Bank;https://en.wikipedia.org/wiki/Nepal_Rastra_Bank;wikitable;S.no Governor In office | Former Governors;Deependra Purush Dhakal;Governor;2000;2001
Nepal;Nepal Rastra Bank;https://en.wikipedia.org/wiki/Nepal_Rastra_Bank;wikitable;S.no Governor In office | Former Governors;Bijaya Nath Bhattarai;Governor;2005;2010
Nepal;Nepal Rastra Bank;https://en.wikipedia.org/wiki/Nepal_Rastra_Bank;wikitable;S.no Governor In office | Former Governors;Deependra Bahadur Kshetry;Governor;2009;2009
Nepal;Nepal Rastra Bank;https://en.wikipedia.org/wiki/Nepal_Rastra_Bank;wikitable;S.no Governor In office | Former Governors;Yuba Raj Khatiwada;Governor;2010;2015
Nepal;Nepal Rastra Bank;https://en.wikipedia.org/wiki/Nepal_Rastra_Bank;wikitable;S.no Governor In office | Former Governors;Chiranjibi Nepal;Governor;2015;2020
Nepal;Nepal Rastra Bank;https://en.wikipedia.org/wiki/Nepal_Rastra_Bank;wikitable;S.no Governor In office | Former Governors;Maha Prasad Adhikari;Governor;2020;2025
Nepal;Nepal Rastra Bank;https://en.wikipedia.org/wiki/Nepal_Rastra_Bank;wikitable;S.no Governor In office | Former Governors;Dr. Biswo Nath Poudel;Governor;2025;
Netherlands;European Central Bank ( De Nederlandsche Bank );https://en.wikipedia.org/wiki/European_Central_Bank;infobox;Key people;Christine Lagarde;Board Member;;
New Zealand;Reserve Bank of New Zealand;https://en.wikipedia.org/wiki/Reserve_Bank_of_New_Zealand;infobox;Governor;Anna Breman;Governor;;
Nicaragua;Central Bank of Nicaragua;https://en.wikipedia.org/wiki/Central_Bank_of_Nicaragua;infobox;President;Leonardo Ovidio Reyes Ramírez;President;;
Niger;Central Bank of West African States;https://en.wikipedia.org/wiki/Central_Bank_of_West_African_States;infobox;Governor;Jean-Claude Brou;Governor;;
Nigeria;Central Bank of Nigeria;https://en.wikipedia.org/wiki/Central_Bank_of_Nigeria;infobox;Governor;Olayemi Cardoso;Governor;;
North Macedonia;National Bank of North Macedonia;https://en.wikipedia.org/wiki/National_Bank_of_North_Macedonia;infobox;Governor;Trajko Slaveski;Governor;;
Norway;Norges Bank;https://en.wikipedia.org/wiki/Norges_Bank;infobox;Governor;Ida Wolden Bache;Governor;;
Oman;Central Bank of Oman;https://en.wikipedia.org/wiki/Central_Bank_of_Oman;infobox;Governor;Ahmed bin Jaffer bin Salim Al-Musalmi;Governor;;
Pakistan;State Bank of Pakistan;https://en.wikipedia.org/wiki/State_Bank_of_Pakistan;infobox;Governor;Jameel Ahmad;Governor;;
Palestine *;Palestine Monetary Authority;https://en.wikipedia.org/wiki/Palestine_Monetary_Authority;infobox;Governor and Chairman;H.E. Yahya Shunnar;Chair;;
Papua New Guinea;Bank of Papua New Guinea;https://en.wikipedia.org/wiki/Bank_of_Papua_New_Guinea;infobox;Governor;Elizabeth Genia;Governor;;
Paraguay;Central Bank of Paraguay;https://en.wikipedia.org/wiki/Central_Bank_of_Paraguay;infobox;President;Carlos Dagoberto Carvallo Spalding;President;;
Peru;Central Reserve Bank of Peru;https://en.wikipedia.org/wiki/Central_Reserve_Bank_of_Peru;infobox;President;Julio Velarde Flores;President;;
Philippines;Bangko Sentral ng Pilipinas;https://en.wikipedia.org/wiki/Bangko_Sentral_ng_Pilipinas;infobox;Governor;Eli M. Remolona Jr.;Governor;;
Poland;National Bank of Poland;https://en.wikipedia.org/wiki/National_Bank_of_Poland;infobox;President;Adam Glapiński;President;;
Portugal;European Central Bank ( Bank of Portugal );https://en.wikipedia.org/wiki/European_Central_Bank;infobox;Key people;Christine Lagarde;Board Member;;
Qatar;Qatar Central Bank;https://en.wikipedia.org/wiki/Qatar_Central_Bank;wikitable;Name Took office Left office Notes | Governors;Majid Muhammad Majid al-Saad;Governor;1983;1990
Qatar;Qatar Central Bank;https://en.wikipedia.org/wiki/Qatar_Central_Bank;wikitable;Name Took office Left office Notes | Governors;Abdullah bin Khalid al-Attiyah;Governor;1990;2006
Qatar;Qatar Central Bank;https://en.wikipedia.org/wiki/Qatar_Central_Bank;wikitable;Name Took office Left office Notes | Governors;Abdullah bin Saud al-Thani;Governor;2006;2021
Qatar;Qatar Central Bank;https://en.wikipedia.org/wiki/Qatar_Central_Bank;wikitable;Name Took office Left office Notes | Governors;Bandar bin Mohamed bin Saud al-Thani;Governor;2021;Incumbent
Romania;National Bank of Romania;https://en.wikipedia.org/wiki/National_Bank_of_Romania;infobox;Governor;Mugur Isărescu;Governor;;
Russia;Central Bank of Russia;https://en.wikipedia.org/wiki/Central_Bank_of_Russia;wikitable;№ Name (governor) Photo Term of office Appointed by | Governors;Georgy Matyukhin;Governor;1990;1992
Russia;Central Bank of Russia;https://en.wikipedia.org/wiki/Central_Bank_of_Russia;wikitable;№ Name (governor) Photo Term of office Appointed by | Governors;Viktor Gerashchenko;Governor;1992;1994
Russia;Central Bank of Russia;https://en.wikipedia.org/wiki/Central_Bank_of_Russia;wikitable;№ Name (governor) Photo Term of office Appointed by | Governors;Tatyana Paramonova;Governor;1994;1995
Russia;Central Bank of Russia;https://en.wikipedia.org/wiki/Central_Bank_of_Russia;wikitable;№ Name (governor) Photo Term of office Appointed by | Governors;Alexander Khandruyev;Governor;1995;1995
Russia;Central Bank of Russia;https://en.wikipedia.org/wiki/Central_Bank_of_Russia;wikitable;№ Name (governor) Photo Term of office Appointed by | Governors;Sergey Dubinin;Governor;1995;1998
Russia;Central Bank of Russia;https://en.wikipedia.org/wiki/Central_Bank_of_Russia;wikitable;№ Name (governor) Photo Term of office Appointed by | Governors;Viktor Gerashchenko;Governor;1998;2002
Russia;Central Bank of Russia;https://en.wikipedia.org/wiki/Central_Bank_of_Russia;wikitable;№ Name (governor) Photo Term of office Appointed by | Governors;Sergey Ignatyev;Governor;2002;2013
Russia;Central Bank of Russia;https://en.wikipedia.org/wiki/Central_Bank_of_Russia;wikitable;№ Name (governor) Photo Term of office Appointed by | Governors;Elvira Nabiullina;Governor;2013;Incumbent
Rwanda;National Bank of Rwanda;https://en.wikipedia.org/wiki/National_Bank_of_Rwanda;infobox;Governor;Soraya Hakuziyaremye;Governor;;
Saint Kitts and Nevis;Eastern Caribbean Central Bank;https://en.wikipedia.org/wiki/Eastern_Caribbean_Central_Bank;infobox;Governor;Timothy Antoine;Governor;;
Saint Lucia;Eastern Caribbean Central Bank;https://en.wikipedia.org/wiki/Eastern_Caribbean_Central_Bank;infobox;Governor;Timothy Antoine;Governor;;
Saint Vincent and the Grenadines;Eastern Caribbean Central Bank;https://en.wikipedia.org/wiki/Eastern_Caribbean_Central_Bank;infobox;Governor;Timothy Antoine;Governor;;
Samoa;Central Bank of Samoa;https://en.wikipedia.org/wiki/Central_Bank_of_Samoa;infobox;Governor;Atalina Ainuu-Enari;Governor;;
San Marino;Central Bank of the Republic of San Marino;https://en.wikipedia.org/wiki/Central_Bank_of_the_Republic_of_San_Marino;infobox;President;Catia Tomasetti;President;;
São Tomé and Príncipe;Central Bank of São Tomé and Príncipe;https://en.wikipedia.org/wiki/Central_Bank_of_S%C3%A3o_Tom%C3%A9_and_Pr%C3%ADncipe;infobox;Governor;Américo Ramos;Governor;;
Saudi Arabia;Saudi Central Bank;https://en.wikipedia.org/wiki/Saudi_Central_Bank;wikitable;Name Tenure | List of governors;Ayman Mohammed Alsayari;Governor;2023;
Saudi Arabia;Saudi Central Bank;https://en.wikipedia.org/wiki/Saudi_Central_Bank;wikitable;Name Tenure | List of governors;Fahad Almubarak;Governor;2021;2023
Saudi Arabia;Saudi Central Bank;https://en.wikipedia.org/wiki/Saudi_Central_Bank;wikitable;Name Tenure | List of governors;Ahmed Abdulkarim Alkholifey;Governor;2016;2021
Saudi Arabia;Saudi Central Bank;https://en.wikipedia.org/wiki/Saudi_Central_Bank;wikitable;Name Tenure | List of governors;Fahad Almubarak;Governor;2011;2016
Saudi Arabia;Saudi Central Bank;https://en.wikipedia.org/wiki/Saudi_Central_Bank;wikitable;Name Tenure | List of governors;Muhammad Al Jasser;Governor;2009;2011
Saudi Arabia;Saudi Central Bank;https://en.wikipedia.org/wiki/Saudi_Central_Bank;wikitable;Name Tenure | List of governors;Hamad Ibn Saud Al Sayari;Governor;1983;2009
Saudi Arabia;Saudi Central Bank;https://en.wikipedia.org/wiki/Saudi_Central_Bank;wikitable;Name Tenure | List of governors;Abdul Aziz Al Quraishi;Governor;1974;1983
Saudi Arabia;Saudi Central Bank;https://en.wikipedia.org/wiki/Saudi_Central_Bank;wikitable;Name Tenure | List of governors;Anwar Ali;Governor;1958;1974
Saudi Arabia;Saudi Central Bank;https://en.wikipedia.org/wiki/Saudi_Central_Bank;wikitable;Name Tenure | List of governors;Ralph Standish;Governor;1954;1958
Saudi Arabia;Saudi Central Bank;https://en.wikipedia.org/wiki/Saudi_Central_Bank;wikitable;Name Tenure | List of governors;George A. Blowers;Governor;1952;1954
Senegal;Central Bank of West African States;https://en.wikipedia.org/wiki/Central_Bank_of_West_African_States;infobox;Governor;Jean-Claude Brou;Governor;;
Serbia;National Bank of Serbia;https://en.wikipedia.org/wiki/National_Bank_of_Serbia;infobox;Governor;Jorgovanka Tabaković;Governor;;
Seychelles;Central Bank of Seychelles;https://en.wikipedia.org/wiki/Central_Bank_of_Seychelles;wikitable;Governors of the Central Bank of Seychelles Since Inception | Rank Governor From Until Notes | Governors;Guy Morel;Governor;1983;1991
Seychelles;Central Bank of Seychelles;https://en.wikipedia.org/wiki/Central_Bank_of_Seychelles;wikitable;Governors of the Central Bank of Seychelles Since Inception | Rank Governor From Until Notes | Governors;Aboo Aumeeruddy;Governor;1991;1995
Seychelles;Central Bank of Seychelles;https://en.wikipedia.org/wiki/Central_Bank_of_Seychelles;wikitable;Governors of the Central Bank of Seychelles Since Inception | Rank Governor From Until Notes | Governors;Norman Weber;Governor;1995;2001
Seychelles;Central Bank of Seychelles;https://en.wikipedia.org/wiki/Central_Bank_of_Seychelles;wikitable;Governors of the Central Bank of Seychelles Since Inception | Rank Governor From Until Notes | Governors;Francis Chang-Leng;Governor;2001;2008
Seychelles;Central Bank of Seychelles;https://en.wikipedia.org/wiki/Central_Bank_of_Seychelles;wikitable;Governors of the Central Bank of Seychelles Since Inception | Rank Governor From Until Notes | Governors;Pierre Frank Laporte;Governor;2008;2012
Seychelles;Central Bank of Seychelles;https://en.wikipedia.org/wiki/Central_Bank_of_Seychelles;wikitable;Governors of the Central Bank of Seychelles Since Inception | Rank Governor From Until Notes | Governors;Caroline Abel;Governor;2012;Incumbent
Sierra Leone;Bank of Sierra Leone;https://en.wikipedia.org/wiki/Bank_of_Sierra_Leone;infobox;Governor;Ibrahim Stevens;Governor;;
Singapore;Monetary Authority of Singapore;https://en.wikipedia.org/wiki/Monetary_Authority_of_Singapore;wikitable;No. Portrait Name Term of office | List of chairmen;Hon Sui Sen;Chair;1971;1980
Singapore;Monetary Authority of Singapore;https://en.wikipedia.org/wiki/Monetary_Authority_of_Singapore;wikitable;No. Portrait Name Term of office | List of chairmen;Goh Keng Swee;Chair;1980;1985
Singapore;Monetary Authority of Singapore;https://en.wikipedia.org/wiki/Monetary_Authority_of_Singapore;wikitable;No. Portrait Name Term of office | List of chairmen;Richard Hu;Chair;1985;1997
Singapore;Monetary Authority of Singapore;https://en.wikipedia.org/wiki/Monetary_Authority_of_Singapore;wikitable;No. Portrait Name Term of office | List of chairmen;Lee Hsien Loong;Chair;1998;2004
Singapore;Monetary Authority of Singapore;https://en.wikipedia.org/wiki/Monetary_Authority_of_Singapore;wikitable;No. Portrait Name Term of office | List of chairmen;Goh Chok Tong;Chair;2004;2011
Singapore;Monetary Authority of Singapore;https://en.wikipedia.org/wiki/Monetary_Authority_of_Singapore;wikitable;No. Portrait Name Term of office | List of chairmen;Tharman Shanmugaratnam;Chair;2011;2023
Singapore;Monetary Authority of Singapore;https://en.wikipedia.org/wiki/Monetary_Authority_of_Singapore;wikitable;No. Portrait Name Term of office | List of chairmen;Lawrence Wong;Chair;2023;2024
Singapore;Monetary Authority of Singapore;https://en.wikipedia.org/wiki/Monetary_Authority_of_Singapore;wikitable;No. Portrait Name Term of office | List of chairmen;Gan Kim Yong;Chair;2024;Incumbent
Sint Maarten;Central Bank of Curaçao and Sint Maarten;https://en.wikipedia.org/wiki/Central_Bank_of_Cura%C3%A7ao_and_Sint_Maarten;infobox;President;Richard Doornbosch;President;;
Slovakia;European Central Bank ( National Bank of Slovakia );https://en.wikipedia.org/wiki/European_Central_Bank;infobox;Key people;Christine Lagarde;Board Member;;
Slovenia;European Central Bank ( Bank of Slovenia );https://en.wikipedia.org/wiki/European_Central_Bank;infobox;Key people;Christine Lagarde;Board Member;;
Solomon Islands;Central Bank of Solomon Islands;https://en.wikipedia.org/wiki/Central_Bank_of_Solomon_Islands;infobox;Governor;Luke Forau;Governor;;
Somalia;Central Bank of Somalia;https://en.wikipedia.org/wiki/Central_Bank_of_Somalia;infobox;Governor;Abdirahman M. Abdullahi;Governor;;
Somaliland *;Bank of Somaliland;https://en.wikipedia.org/wiki/Bank_of_Somaliland;infobox;Governor;Ali Abdillahi Dahir;Governor;;
South Africa;South African Reserve Bank;https://en.wikipedia.org/wiki/South_African_Reserve_Bank;infobox;Governor;Lesetja Kganyago;Governor;;
South Sudan;Bank of South Sudan;https://en.wikipedia.org/wiki/Bank_of_South_Sudan;wikitable;Name Took office Left office | Governors of the Bank of South Sudan;Elijah Malok Aleng;Governor;2005;2011
South Sudan;Bank of South Sudan;https://en.wikipedia.org/wiki/Bank_of_South_Sudan;wikitable;Name Took office Left office | Governors of the Bank of South Sudan;Kornelio Koriom Mayiek;Governor;2011;2017
South Sudan;Bank of South Sudan;https://en.wikipedia.org/wiki/Bank_of_South_Sudan;wikitable;Name Took office Left office | Governors of the Bank of South Sudan;Othom Rago Ajak;Governor;2017;2018
South Sudan;Bank of South Sudan;https://en.wikipedia.org/wiki/Bank_of_South_Sudan;wikitable;Name Took office Left office | Governors of the Bank of South Sudan;Dier Tong Ngor;Governor;2018;2020
South Sudan;Bank of South Sudan;https://en.wikipedia.org/wiki/Bank_of_South_Sudan;wikitable;Name Took office Left office | Governors of the Bank of South Sudan;Gamal Abdalla Wani;Governor;2020;2020
South Sudan;Bank of South Sudan;https://en.wikipedia.org/wiki/Bank_of_South_Sudan;wikitable;Name Took office Left office | Governors of the Bank of South Sudan;Dier Tong Ngor;Governor;2020;2022
South Sudan;Bank of South Sudan;https://en.wikipedia.org/wiki/Bank_of_South_Sudan;wikitable;Name Took office Left office | Governors of the Bank of South Sudan;Moses Makur Deng;Governor;2022;2022
South Sudan;Bank of South Sudan;https://en.wikipedia.org/wiki/Bank_of_South_Sudan;wikitable;Name Took office Left office | Governors of the Bank of South Sudan;Johnny Ohisa;Governor;2022;2023
South Sudan;Bank of South Sudan;https://en.wikipedia.org/wiki/Bank_of_South_Sudan;wikitable;Name Took office Left office | Governors of the Bank of South Sudan;James Alic Garang;Governor;2023;2024
South Sudan;Bank of South Sudan;https://en.wikipedia.org/wiki/Bank_of_South_Sudan;wikitable;Name Took office Left office | Governors of the Bank of South Sudan;Johnny Ohisa;Governor;2024;2025
South Sudan;Bank of South Sudan;https://en.wikipedia.org/wiki/Bank_of_South_Sudan;wikitable;Name Took office Left office | Governors of the Bank of South Sudan;Addis Ababa Othow;Governor;2025;2025
South Sudan;Bank of South Sudan;https://en.wikipedia.org/wiki/Bank_of_South_Sudan;wikitable;Name Took office Left office | Governors of the Bank of South Sudan;Yeni Samuel Costa;Governor;2025;Incumbent
Spain;European Central Bank ( Bank of Spain );https://en.wikipedia.org/wiki/European_Central_Bank;infobox;Key people;Christine Lagarde;Board Member;;
Sri Lanka;Central Bank of Sri Lanka;https://en.wikipedia.org/wiki/Central_Bank_of_Sri_Lanka;infobox;Governor;Dr. Nandalal Weerasinghe;Governor;;
Sudan;Central Bank of Sudan;https://en.wikipedia.org/wiki/Central_Bank_of_Sudan;infobox;Governor;Amna Mirghani Hassan al-Toum;Governor;;
Suriname;Central Bank of Suriname;https://en.wikipedia.org/wiki/Central_Bank_of_Suriname;infobox;Governor;Maurice Roemer;Governor;;
Sweden;Sveriges Riksbank;https://en.wikipedia.org/wiki/Sveriges_Riksbank;infobox;Governor;Erik Thedéen;Governor;;
Switzerland;Swiss National Bank;https://en.wikipedia.org/wiki/Swiss_National_Bank;wikitable;Name Took office Left office Notes | Chairmen of the governing board;Heinrich Kundert;Chair;1907;1915
Switzerland;Swiss National Bank;https://en.wikipedia.org/wiki/Swiss_National_Bank;wikitable;Name Took office Left office Notes | Chairmen of the governing board;August Burckhardt;Chair;1915;1924
Switzerland;Swiss National Bank;https://en.wikipedia.org/wiki/Swiss_National_Bank;wikitable;Name Took office Left office Notes | Chairmen of the governing board;Gottlieb Bachmann;Chair;1925;1939
Switzerland;Swiss National Bank;https://en.wikipedia.org/wiki/Swiss_National_Bank;wikitable;Name Took office Left office Notes | Chairmen of the governing board;Ernst Weber;Chair;1939;1947
Switzerland;Swiss National Bank;https://en.wikipedia.org/wiki/Swiss_National_Bank;wikitable;Name Took office Left office Notes | Chairmen of the governing board;Paul Keller;Chair;1947;1956
Switzerland;Swiss National Bank;https://en.wikipedia.org/wiki/Swiss_National_Bank;wikitable;Name Took office Left office Notes | Chairmen of the governing board;Walter Schwegler;Chair;1956;1966
Switzerland;Swiss National Bank;https://en.wikipedia.org/wiki/Swiss_National_Bank;wikitable;Name Took office Left office Notes | Chairmen of the governing board;Edwin Stopper;Chair;1966;1974
Switzerland;Swiss National Bank;https://en.wikipedia.org/wiki/Swiss_National_Bank;wikitable;Name Took office Left office Notes | Chairmen of the governing board;Fritz Leutwiler;Chair;1974;1984
Switzerland;Swiss National Bank;https://en.wikipedia.org/wiki/Swiss_National_Bank;wikitable;Name Took office Left office Notes | Chairmen of the governing board;Pierre Languetin;Chair;1985;1988
Switzerland;Swiss National Bank;https://en.wikipedia.org/wiki/Swiss_National_Bank;wikitable;Name Took office Left office Notes | Chairmen of the governing board;Markus Lusser;Chair;1988;1996
Switzerland;Swiss National Bank;https://en.wikipedia.org/wiki/Swiss_National_Bank;wikitable;Name Took office Left office Notes | Chairmen of the governing board;Hans Meyer;Chair;1996;2000
Switzerland;Swiss National Bank;https://en.wikipedia.org/wiki/Swiss_National_Bank;wikitable;Name Took office Left office Notes | Chairmen of the governing board;Jean-Pierre Roth;Chair;2001;2009
Switzerland;Swiss National Bank;https://en.wikipedia.org/wiki/Swiss_National_Bank;wikitable;Name Took office Left office Notes | Chairmen of the governing board;Philipp Hildebrand;Chair;2010;2012
Switzerland;Swiss National Bank;https://en.wikipedia.org/wiki/Swiss_National_Bank;wikitable;Name Took office Left office Notes | Chairmen of the governing board;Thomas J. Jordan;Chair;2012;2024
Switzerland;Swiss National Bank;https://en.wikipedia.org/wiki/Swiss_National_Bank;wikitable;Name Took office Left office Notes | Chairmen of the governing board;Martin Schlegel;Chair;2024;Incumbent
Syria;Central Bank of Syria;https://en.wikipedia.org/wiki/Central_Bank_of_Syria;wikitable;Name Tenure | List of governors;Izzat Traboulsi;Governor;1956;1961
Syria;Central Bank of Syria;https://en.wikipedia.org/wiki/Central_Bank_of_Syria;wikitable;Name Tenure | List of governors;Hosni Al Sawaf;Governor;1961;1963
Syria;Central Bank of Syria;https://en.wikipedia.org/wiki/Central_Bank_of_Syria;wikitable;Name Tenure | List of governors;Nourallah Nourallah;Governor;1963;1963
Syria;Central Bank of Syria;https://en.wikipedia.org/wiki/Central_Bank_of_Syria;wikitable;Name Tenure | List of governors;Adnan Al Farra;Governor;1963;1970
Syria;Central Bank of Syria;https://en.wikipedia.org/wiki/Central_Bank_of_Syria;wikitable;Name Tenure | List of governors;Nasouh Al Dakkak;Governor;1971;1978
Syria;Central Bank of Syria;https://en.wikipedia.org/wiki/Central_Bank_of_Syria;wikitable;Name Tenure | List of governors;Rifaat Al Akkad;Governor;1978;1984
Syria;Central Bank of Syria;https://en.wikipedia.org/wiki/Central_Bank_of_Syria;wikitable;Name Tenure | List of governors;Hisham Mutawalli;Governor;1984;1987
Syria;Central Bank of Syria;https://en.wikipedia.org/wiki/Central_Bank_of_Syria;wikitable;Name Tenure | List of governors;Mohammad Al Sharif;Governor;1987;1995
Syria;Central Bank of Syria;https://en.wikipedia.org/wiki/Central_Bank_of_Syria;wikitable;Name Tenure | List of governors;Mohammad Bashar Kabbarah;Governor;1995;2004
Syria;Central Bank of Syria;https://en.wikipedia.org/wiki/Central_Bank_of_Syria;wikitable;Name Tenure | List of governors;Adib Mayaleh;Governor;2005;2016
Syria;Central Bank of Syria;https://en.wikipedia.org/wiki/Central_Bank_of_Syria;wikitable;Name Tenure | List of governors;Duraid Durgam;Governor;2016;2018
Syria;Central Bank of Syria;https://en.wikipedia.org/wiki/Central_Bank_of_Syria;wikitable;Name Tenure | List of governors;Hazem Karfoul;Governor;2018;2021
Syria;Central Bank of Syria;https://en.wikipedia.org/wiki/Central_Bank_of_Syria;wikitable;Name Tenure | List of governors;Mohammed Issam Hazima;Governor;2021;2024
Syria;Central Bank of Syria;https://en.wikipedia.org/wiki/Central_Bank_of_Syria;wikitable;Name Tenure | List of governors;Maysaa Sabreen;Governor;2024;2025
Syria;Central Bank of Syria;https://en.wikipedia.org/wiki/Central_Bank_of_Syria;wikitable;Name Tenure | List of governors;Abdulkader Husrieh;Governor;2025;Incumbent
Taiwan *;Central Bank of the Republic of China (Taiwan);https://en.wikipedia.org/wiki/Central_Bank_of_the_Republic_of_China_(Taiwan);wikitable;№ Name Term of office Days Cabinet | List of governors;T. V. Soong (宋子文);Governor;;
Taiwan *;Central Bank of the Republic of China (Taiwan);https://en.wikipedia.org/wiki/Central_Bank_of_the_Republic_of_China_(Taiwan);wikitable;№ Name Term of office Days Cabinet | List of governors;Governor of CBC;Governor;;
Taiwan *;Central Bank of the Republic of China (Taiwan);https://en.wikipedia.org/wiki/Central_Bank_of_the_Republic_of_China_(Taiwan);wikitable;№ Name Term of office Days Cabinet | List of governors;H. H. Kung (孔祥熙);Governor;;
